Size, Type, Time
130000, "Sequential", 0.032958
130000, "Parallel", 0.029429
130000, "Built-in", 0.026472
140000, "Sequential", 0.039410
140000, "Parallel", 0.027633
140000, "Built-in", 0.027226
150000, "Sequential", 0.040444
150000, "Parallel", 0.034236
150000, "Built-in", 0.028720
160000, "Sequential", 0.044876
160000, "Parallel", 0.028333
160000, "Built-in", 0.031086
170000, "Sequential", 0.067027
170000, "Parallel", 0.029976
170000, "Built-in", 0.033922
180000, "Sequential", 0.042408
180000, "Parallel", 0.034528
180000, "Built-in", 0.035387
190000, "Sequential", 0.046670
190000, "Parallel", 0.044662
190000, "Built-in", 0.052964
200000, "Sequential", 0.048964
200000, "Parallel", 0.036990
200000, "Built-in", 0.039363
10000, "Sequential", 0.001667
10000, "Parallel", 0.003734
10000, "Built-in", 0.001980
20000, "Sequential", 0.004523
20000, "Parallel", 0.008359
20000, "Built-in", 0.003432
30000, "Sequential", 0.006766
30000, "Parallel", 0.006594
30000, "Built-in", 0.005180
40000, "Sequential", 0.009348
40000, "Parallel", 0.010568
40000, "Built-in", 0.006976
50000, "Sequential", 0.009119
50000, "Parallel", 0.013751
50000, "Built-in", 0.008797
60000, "Sequential", 0.012570
60000, "Parallel", 0.016974
60000, "Built-in", 0.010704
70000, "Sequential", 0.013560
70000, "Parallel", 0.016257
70000, "Built-in", 0.014369
80000, "Sequential", 0.017150
80000, "Parallel", 0.025558
80000, "Built-in", 0.014676
90000, "Sequential", 0.021817
90000, "Parallel", 0.026138
90000, "Built-in", 0.016491
100000, "Sequential", 0.021224
100000, "Parallel", 0.026083
100000, "Built-in", 0.018663
110000, "Sequential", 0.024077
110000, "Parallel", 0.027085
110000, "Built-in", 0.024631
120000, "Sequential", 0.027436
120000, "Parallel", 0.018926
120000, "Built-in", 0.022862
130000, "Sequential", 0.031752
130000, "Parallel", 0.024377
130000, "Built-in", 0.024260
140000, "Sequential", 0.029625
140000, "Parallel", 0.038676
140000, "Built-in", 0.026404
150000, "Sequential", 0.036307
150000, "Parallel", 0.026505
150000, "Built-in", 0.029121
160000, "Sequential", 0.037488
160000, "Parallel", 0.027549
160000, "Built-in", 0.030735
170000, "Sequential", 0.041076
170000, "Parallel", 0.033382
170000, "Built-in", 0.036339
180000, "Sequential", 0.046056
180000, "Parallel", 0.030079
180000, "Built-in", 0.034162
190000, "Sequential", 0.044309
190000, "Parallel", 0.037578
190000, "Built-in", 0.036150
200000, "Sequential", 0.047397
200000, "Parallel", 0.030349
200000, "Built-in", 0.038213
10000, "Sequential", 0.001520
10000, "Parallel", 0.002994
10000, "Built-in", 0.001584
20000, "Sequential", 0.003298
20000, "Parallel", 0.009290
20000, "Built-in", 0.003750
30000, "Sequential", 0.006621
30000, "Parallel", 0.008846
30000, "Built-in", 0.005061
40000, "Sequential", 0.008596
40000, "Parallel", 0.006989
40000, "Built-in", 0.006674
50000, "Sequential", 0.009331
50000, "Parallel", 0.013251
50000, "Built-in", 0.009895
60000, "Sequential", 0.012724
60000, "Parallel", 0.021376
60000, "Built-in", 0.010940
70000, "Sequential", 0.015976
70000, "Parallel", 0.011503
70000, "Built-in", 0.012462
80000, "Sequential", 0.018875
80000, "Parallel", 0.020594
80000, "Built-in", 0.014567
90000, "Sequential", 0.018928
90000, "Parallel", 0.022503
90000, "Built-in", 0.017202
100000, "Sequential", 0.021996
100000, "Parallel", 0.024569
100000, "Built-in", 0.018367
110000, "Sequential", 0.024683
110000, "Parallel", 0.027074
110000, "Built-in", 0.020486
120000, "Sequential", 0.028927
120000, "Parallel", 0.035587
120000, "Built-in", 0.023424
130000, "Sequential", 0.027591
130000, "Parallel", 0.028725
130000, "Built-in", 0.023900
140000, "Sequential", 0.031578
140000, "Parallel", 0.028233
140000, "Built-in", 0.026411
150000, "Sequential", 0.033813
150000, "Parallel", 0.036798
150000, "Built-in", 0.028183
160000, "Sequential", 0.039810
160000, "Parallel", 0.023614
160000, "Built-in", 0.030150
170000, "Sequential", 0.041926
170000, "Parallel", 0.030956
170000, "Built-in", 0.032466
180000, "Sequential", 0.040985
180000, "Parallel", 0.044985
180000, "Built-in", 0.034194
190000, "Sequential", 0.053322
190000, "Parallel", 0.034848
190000, "Built-in", 0.038009
200000, "Sequential", 0.047411
200000, "Parallel", 0.036098
200000, "Built-in", 0.039319
10000, "Sequential", 0.001590
10000, "Parallel", 0.004354
10000, "Built-in", 0.001551
20000, "Sequential", 0.003368
20000, "Parallel", 0.007592
20000, "Built-in", 0.003487
30000, "Sequential", 0.005416
30000, "Parallel", 0.011465
30000, "Built-in", 0.005018
40000, "Sequential", 0.008274
40000, "Parallel", 0.010342
40000, "Built-in", 0.007507
50000, "Sequential", 0.009325
50000, "Parallel", 0.014082
50000, "Built-in", 0.009667
60000, "Sequential", 0.014264
60000, "Parallel", 0.011970
60000, "Built-in", 0.010797
70000, "Sequential", 0.013957
70000, "Parallel", 0.017629
70000, "Built-in", 0.015006
80000, "Sequential", 0.036129
80000, "Parallel", 0.014425
80000, "Built-in", 0.014028
90000, "Sequential", 0.019887
90000, "Parallel", 0.020972
90000, "Built-in", 0.016461
100000, "Sequential", 0.026977
100000, "Parallel", 0.022746
100000, "Built-in", 0.017538
110000, "Sequential", 0.023041
110000, "Parallel", 0.027636
110000, "Built-in", 0.021253
120000, "Sequential", 0.026850
120000, "Parallel", 0.026178
120000, "Built-in", 0.028485
130000, "Sequential", 0.029311
130000, "Parallel", 0.030331
130000, "Built-in", 0.024920
140000, "Sequential", 0.042671
140000, "Parallel", 0.024342
140000, "Built-in", 0.026306
150000, "Sequential", 0.042917
150000, "Parallel", 0.023978
150000, "Built-in", 0.027997
160000, "Sequential", 0.041447
160000, "Parallel", 0.027126
160000, "Built-in", 0.030214
170000, "Sequential", 0.046898
170000, "Parallel", 0.029237
170000, "Built-in", 0.032109
180000, "Sequential", 0.045224
180000, "Parallel", 0.036147
180000, "Built-in", 0.034620
190000, "Sequential", 0.047883
190000, "Parallel", 0.037670
190000, "Built-in", 0.037571
200000, "Sequential", 0.049050
200000, "Parallel", 0.032846
200000, "Built-in", 0.038680
